t,rpm,speed_mph,coolant_c,accel_g,distance_miles,fuel_rate_gph,maf_gps,instant_mpg
47.536,674.0,4.97097,88.0,-0.095843,0.0863,0.0,0.0,0.0
47.679,653.0,4.349598,88.0,-0.134916,0.086479,0.0,0.0,0.0
47.845,644.0,4.349598,88.0,-0.043725,0.086668,0.0,0.0,0.0
48.017,633.0,4.349598,88.0,-0.043985,0.086883,0.0,0.0,0.0
48.177,637.0,3.106856,88.0,-0.132661,0.087015,0.0,0.0,0.0
48.284,648.0,3.106856,88.0,-0.093732,0.087122,0.0,0.0,0.0
48.407,655.0,3.106856,88.0,-0.100796,0.087206,0.0,0.0,0.0
48.528,660.0,3.106856,88.0,-0.11076,0.087316,0.0,0.0,0.0
48.685,665.0,2.485485,88.0,-0.055726,0.087424,0.0,0.0,0.0
48.86,671.0,2.485485,88.0,-0.049193,0.087549,0.0,0.0,0.0
48.975,677.0,2.485485,88.0,-0.0499,0.087628,0.0,0.0,0.0
49.089,682.0,1.864114,88.0,-0.101107,0.087686,0.0,0.0,0.0
49.208,681.0,1.864114,88.0,-0.054206,0.087747,0.0,0.0,0.0
49.344,685.0,1.864114,88.0,-0.058467,0.087815,0.0,0.0,0.0
49.448,685.0,1.864114,88.0,-0.059836,0.087872,0.0,0.0,0.0
49.553,682.0,1.864114,88.0,0.0,0.087927,0.0,0.0,0.0
49.708,680.0,1.864114,88.0,0.0,0.08801,0.0,0.0,0.0
49.876,672.0,1.864114,88.0,0.0,0.088094,0.0,0.0,0.0
50.017,675.0,1.864114,88.0,0.0,0.088171,0.0,0.0,0.0
50.193,677.0,1.864114,88.0,0.0,0.088259,0.0,0.0,0.0
50.355,676.0,1.864114,88.0,0.0,0.088345,0.0,0.0,0.0
50.473,677.0,1.864114,88.0,0.0,0.088405,0.0,0.0,0.0
50.596,682.0,1.864114,88.0,0.0,0.088465,0.0,0.0,0.0
50.708,675.0,1.864114,88.0,0.0,0.088526,0.0,0.0,0.0
84.112,675.0,11.184681,88.0,0.012586,0.088526,0.226876,2.56,49.298588
84.42,675.0,11.184681,88.0,0.012516,0.089488,0.221714,2.51,49.298675
84.465,675.0,11.184681,88.0,0.012545,0.089627,0.22435,2.54,50.446521
84.544,675.0,11.184681,88.0,0.012557,0.08987,0.224323,2.54,49.853727
84.576,675.0,11.184681,88.0,0.0,0.089972,0.22344,2.53,49.859789
84.656,675.0,11.184681,88.0,0.0,0.090224,0.220817,2.5,50.056863
84.725,675.0,11.184681,88.0,0.0,0.090431,0.22079,2.5,50.651387
84.768,675.0,11.184681,88.0,0.0,0.090567,0.22363,2.53,50.657545
84.799,675.0,11.184681,88.0,0.0,0.090664,0.22363,2.53,50.014263
84.869,675.0,11.184681,88.0,0.0,0.090879,0.224637,2.54,50.014263
84.902,675.0,11.184681,88.0,0.0,0.090983,0.221997,2.51,49.790078
84.936,675.0,11.184681,88.0,0.0,0.09109,0.222119,2.51,50.382111
84.982,675.0,11.184681,88.0,0.0,0.091233,0.221275,2.5,50.354507
85.048,675.0,11.184681,88.0,0.0,0.091441,0.224918,2.54,50.546687
85.086,675.0,11.184681,88.0,0.0,0.091553,0.226813,2.56,49.727945
85.128,675.0,11.184681,88.0,0.0,0.091687,0.226903,2.56,49.31238
85.16,675.0,11.184681,88.0,0.0,0.091785,0.225192,2.54,49.292833
85.216,675.0,11.184681,88.0,0.0,0.091962,0.225165,2.54,49.667327
85.261,675.0,11.184681,88.0,0.0,0.092099,0.224306,2.53,49.673389
85.329,675.0,11.184681,88.0,0.0,0.09231,0.219859,2.48,49.86364
85.395,675.0,11.184681,88.0,0.0,0.092516,0.219812,2.48,50.87206
85.429,675.0,11.184681,88.0,0.0,0.092618,0.22172,2.5,50.882925
85.471,675.0,11.184681,88.0,0.0,0.09275,0.225254,2.54,50.445067
85.548,675.0,11.184681,88.0,0.0,0.092989,0.225254,2.54,49.653688
85.579,675.0,11.184681,88.0,0.0,0.093087,0.230695,2.6,49.653688
85.601,675.0,11.184681,88.0,0.0,0.093155,0.232484,2.62,48.482665
85.633,675.0,11.184681,88.0,0.0,0.093254,0.232562,2.62,48.10963
85.711,675.0,11.184681,88.0,0.0,0.093497,0.23085,2.6,48.093469
85.745,675.0,11.184681,88.0,0.0,0.093602,0.227423,2.56,48.450095
85.778,675.0,11.184681,88.0,0.0,0.093704,0.230286,2.59,49.180062
85.879,675.0,11.184681,88.0,0.0,0.094057,0.231267,2.6,48.568796
86.068,675.0,11.184681,88.0,0.0,0.094663,0.22504,2.53,48.362747
86.212,675.0,11.184681,88.0,0.0,0.095057,0.228389,2.57,49.700846
86.249,675.0,11.184681,88.0,0.0,0.095171,0.230744,2.6,48.972225
86.285,675.0,11.184681,88.0,0.0,0.095279,0.232271,2.62,48.472302
86.317,675.0,11.184681,88.0,0.0,0.095382,0.230434,2.6,48.153705
86.384,675.0,10.56331,88.0,-0.165325,0.095575,0.229597,2.59,45.840918
86.417,675.0,10.56331,88.0,-0.168619,0.095673,0.225144,2.54,46.008085
86.452,675.0,10.56331,88.0,-0.169895,0.095773,0.224993,2.54,46.91805
86.481,675.0,10.56331,88.0,-0.172741,0.09586,0.22938,2.59,46.949537
86.549,675.0,10.56331,88.0,0.0,0.096059,0.233702,2.64,46.051597
86.592,675.0,10.56331,88.0,0.0,0.096186,0.234523,2.65,45.200064
86.636,675.0,10.56331,88.0,0.0,0.096314,0.231712,2.62,45.041844
86.728,675.0,10.56331,88.0,0.0,0.096587,0.0,2.59,45.588116
122.176,2236.0,19.883878,90.0,0.011926,0.096587,0.0,2.59,45.588116
122.324,2253.0,21.126621,90.0,0.013476,0.097454,0.0,2.59,45.588116
122.501,2269.0,21.126621,90.0,0.013426,0.098491,0.0,2.59,45.588116
122.664,2278.0,21.126621,90.0,0.0134,0.099384,0.0,2.59,45.588116
122.807,2285.0,22.369363,90.0,0.179571,0.100251,0.0,2.59,45.588116
122.964,2211.0,22.369363,90.0,0.08862,0.101227,0.0,2.59,45.588116
123.112,1992.0,22.369363,90.0,0.092681,0.102183,0.0,2.59,45.588116
123.287,1790.0,22.369363,90.0,0.090855,0.103322,0.0,2.59,45.588116
123.427,1721.0,22.369363,90.0,0.0,0.104082,0.0,2.59,45.588116
123.614,1740.0,22.369363,90.0,0.0,0.105292,0.0,2.59,45.588116
123.763,1575.0,23.612105,90.0,0.087065,0.106311,0.0,2.59,45.588116
123.948,1566.0,23.612105,90.0,0.085747,0.107414,0.0,2.59,45.588116
124.113,1559.0,23.612105,90.0,0.082658,0.108547,0.0,2.59,45.588116
124.276,1567.0,23.612105,90.0,0.085544,0.109635,0.0,2.59,45.588116
124.428,1576.0,23.612105,90.0,0.0,0.110697,0.0,2.59,45.588116
124.596,1567.0,23.612105,90.0,0.0,0.111651,0.0,2.59,45.588116
124.748,1571.0,23.612105,90.0,0.0,0.112759,0.0,2.59,45.588116
124.925,1550.0,23.612105,90.0,0.0,0.113924,0.0,2.59,45.588116
125.109,1550.0,24.854848,90.0,0.083238,0.115089,0.0,2.59,45.588116
125.268,1582.0,24.854848,90.0,0.084255,0.116246,0.0,2.59,45.588116
125.42,1467.0,24.854848,90.0,0.084385,0.117274,0.0,2.59,45.588116
125.621,1525.0,24.854848,90.0,0.081458,0.118681,0.0,2.59,45.588116
125.777,1525.0,24.854848,90.0,0.0,0.119674,0.0,2.59,45.588116
125.96,1499.0,24.854848,90.0,0.0,0.121006,0.0,2.59,45.588116
126.137,1403.0,24.854848,90.0,0.0,0.122213,0.0,2.59,45.588116
126.301,1253.0,24.854848,90.0,0.0,0.123342,0.0,2.59,45.588116
126.464,1150.0,24.854848,90.0,0.0,0.124526,0.0,2.59,45.588116
126.627,1093.0,26.09759,90.0,0.084886,0.125601,0.0,2.59,45.588116
126.801,1054.0,26.09759,90.0,0.085336,0.12688,0.0,2.59,45.588116
126.961,1054.0,26.09759,90.0,0.085909,0.128067,0.0,2.59,45.588116
127.124,1028.0,26.09759,90.0,0.085807,0.129275,0.0,2.59,45.588116
127.293,1025.0,26.09759,90.0,0.0,0.130495,0.0,2.59,45.588116
127.461,1034.0,25.476219,90.0,-0.042907,0.131661,0.0,2.59,45.588116
127.635,1036.0,25.476219,90.0,-0.041981,0.132917,0.0,2.59,45.588116
127.788,1030.0,25.476219,90.0,-0.0427,0.133972,0.0,2.59,45.588116
127.936,1028.0,25.476219,90.0,-0.044091,0.135026,0.0,2.59,45.588116
128.113,1022.0,25.476219,90.0,0.0,0.136346,0.0,2.59,45.588116
128.307,1020.0,25.476219,90.0,0.0,0.137707,0.0,2.59,45.588116
128.475,1006.0,25.476219,90.0,0.0,0.138827,0.0,2.59,45.588116
128.632,1000.0,25.476219,90.0,0.0,0.139965,0.0,2.59,45.588116
128.805,998.0,25.476219,90.0,0.0,0.141541,0.0,2.59,45.588116
129.005,990.0,24.854848,90.0,-0.040616,0.142581,0.0,2.59,45.588116
129.151,982.0,24.854848,90.0,-0.041902,0.143585,0.0,2.59,45.588116
129.303,977.0,24.854848,90.0,-0.042189,0.144585,0.0,2.59,45.588116
129.488,943.0,24.233476,90.0,-0.082955,0.145865,0.0,2.59,45.588116
129.645,1031.0,24.233476,90.0,-0.044283,0.146928,0.0,2.59,45.588116
129.791,1076.0,24.233476,91.0,-0.044242,0.147966,0.0,2.59,45.588116
130.0,1107.0,24.233476,90.0,-0.040659,0.149444,0.0,2.59,45.588116
130.176,1134.0,24.233476,90.0,0.0,0.150605,0.0,2.59,45.588116
130.356,1148.0,23.612105,90.0,-0.039795,0.151734,0.0,2.59,45.588116
130.533,1153.0,23.612105,90.0,-0.038202,0.152984,0.0,2.59,45.588116
130.792,1182.0,23.612105,90.0,-0.035779,0.154656,0.0,2.59,45.588116
130.981,1266.0,23.612105,90.0,-0.035184,0.155811,0.0,2.59,45.588116
131.161,1326.0,23.612105,90.0,0.0,0.156975,0.0,2.59,45.588116
131.333,1364.0,23.612105,90.0,0.0,0.158216,0.0,2.59,45.588116
131.504,1397.0,23.612105,90.0,0.0,0.159255,0.0,2.59,45.588116
131.668,1408.0,23.612105,90.0,0.0,0.160343,0.0,2.59,45.588116
131.864,1407.0,23.612105,90.0,0.0,0.161658,0.0,2.59,45.588116
132.042,1380.0,23.612105,90.0,0.0,0.162807,0.0,2.59,45.588116
132.211,1350.0,23.612105,90.0,0.0,0.163902,0.0,2.59,45.588116
132.388,1335.0,23.612105,90.0,0.0,0.165044,0.0,2.59,45.588116
132.533,1329.0,23.612105,90.0,0.0,0.165959,0.0,2.59,45.588116
132.673,1327.0,23.612105,90.0,0.0,0.166845,0.0,2.59,45.588116
132.832,1335.0,23.612105,90.0,0.0,0.16799,0.0,2.59,45.588116
133.013,1344.0,23.612105,90.0,0.0,0.169136,0.0,2.59,45.588116
133.16,1357.0,22.990734,90.0,-0.0452,0.170032,0.0,2.59,45.588116
133.353,1364.0,22.990734,90.0,-0.041665,0.171287,0.0,2.59,45.588116
133.508,1347.0,22.990734,90.0,-0.041893,0.172294,0.0,2.59,45.588116
133.661,1275.0,22.990734,90.0,-0.043684,0.173247,0.0,2.59,45.588116
133.845,1151.0,22.990734,90.0,0.0,0.174439,0.0,2.59,45.588116
133.997,1045.0,22.990734,90.0,0.0,0.175406,0.0,2.59,45.588116
134.184,995.0,24.233476,90.0,0.083817,0.17664,0.0,2.59,45.588116
134.309,1002.0,24.233476,90.0,0.087484,0.177454,0.0,2.59,45.588116
134.48,1057.0,24.233476,90.0,0.0891,0.178658,0.0,2.59,45.588116
134.645,1128.0,24.233476,90.0,0.087489,0.179797,0.0,2.59,45.588116
134.836,1164.0,24.233476,90.0,0.0,0.181035,0.0,2.59,45.588116
134.987,1198.0,24.233476,90.0,0.0,0.182011,0.0,2.59,45.588116
135.148,1221.0,24.233476,90.0,0.0,0.183177,0.0,2.59,45.588116
135.337,1192.0,24.233476,90.0,0.0,0.184383,0.0,2.59,45.588116
135.509,1124.0,24.233476,90.0,0.0,0.185578,0.0,2.59,45.588116
135.672,1065.0,24.233476,90.0,0.0,0.186693,0.0,2.59,45.588116
135.857,980.0,24.233476,90.0,0.0,0.187929,0.0,2.59,45.588116
136.017,967.0,24.233476,90.0,0.0,0.189004,0.0,2.59,45.588116
136.179,953.0,24.233476,90.0,0.0,0.190069,0.0,2.59,45.588116
136.352,974.0,24.233476,90.0,0.0,0.191288,0.0,2.59,45.588116
136.512,963.0,24.233476,90.0,0.0,0.192285,0.0,2.59,45.588116
136.673,946.0,24.233476,90.0,0.0,0.193436,0.0,2.59,45.588116
136.844,938.0,24.233476,90.0,0.0,0.194607,0.0,2.59,45.588116
137.04,899.0,23.612105,89.0,-0.041156,0.195873,0.0,2.59,45.588116
137.199,813.0,23.612105,89.0,-0.041218,0.196978,0.0,2.59,45.588116
137.372,883.0,22.990734,89.0,-0.080989,0.198058,0.0,2.59,45.588116
137.521,929.0,22.990734,89.0,-0.08375,0.199049,0.0,2.59,45.588116
137.704,982.0,22.990734,89.0,-0.042659,0.200164,0.0,2.59,45.588116
137.877,1054.0,22.369363,89.0,-0.083616,0.20121,0.0,2.59,45.588116
138.033,1091.0,22.369363,89.0,-0.042882,0.202146,0.0,2.59,45.588116
138.189,1085.0,22.369363,89.0,-0.042401,0.203155,0.0,2.59,45.588116
138.332,1049.0,21.747992,89.0,-0.090255,0.203981,0.0,2.59,45.588116
138.532,1024.0,21.747992,89.0,-0.043228,0.205253,0.0,2.59,45.588116
138.693,1007.0,21.747992,89.0,-0.042912,0.206149,0.0,2.59,45.588116
138.84,1000.0,20.505249,89.0,-0.130574,0.207029,0.0,2.59,45.588116
139.029,978.0,20.505249,89.0,-0.081203,0.208083,0.0,2.59,45.588116
139.203,969.0,20.505249,89.0,-0.08435,0.209095,0.0,2.59,45.588116
139.368,960.0,19.262507,89.0,-0.167776,0.209985,0.0,2.59,45.588116
139.521,955.0,19.262507,89.0,-0.083169,0.210796,0.0,2.59,45.588116
139.713,932.0,18.019765,89.0,-0.165663,0.211788,0.0,2.59,45.588116
139.892,921.0,18.019765,89.0,-0.164571,0.212674,0.0,2.59,45.588116
140.028,916.0,18.019765,89.0,-0.085825,0.213329,0.0,2.59,45.588116
140.205,907.0,16.777022,89.0,-0.16561,0.21417,0.0,2.59,45.588116
140.357,896.0,16.777022,89.0,-0.088,0.214911,0.0,2.59,45.588116
140.512,853.0,16.777022,89.0,-0.091317,0.21558,0.0,2.59,45.588116
140.701,827.0,15.53428,89.0,-0.168386,0.216593,0.0,2.59,45.588116
140.895,813.0,15.53428,89.0,-0.082042,0.217206,0.0,2.59,45.588116
141.032,796.0,15.53428,89.0,-0.083888,0.217838,0.0,2.59,45.588116
141.217,764.0,13.670166,89.0,-0.201013,0.218537,0.0,2.59,45.588116
141.381,746.0,13.670166,89.0,-0.124887,0.219138,0.0,2.59,45.588116
141.555,739.0,13.670166,89.0,-0.128741,0.219816,0.0,2.59,45.588116
141.709,729.0,12.427424,89.0,-0.209287,0.22035,0.0,2.59,45.588116
141.868,711.0,12.427424,89.0,-0.087005,0.220905,0.0,2.59,45.588116
142.048,703.0,12.427424,89.0,-0.084936,0.22152,0.0,2.59,45.588116
142.217,707.0,11.184681,89.0,-0.171366,0.222047,0.0,2.59,45.588116
142.372,714.0,11.184681,89.0,-0.085409,0.222541,0.0,2.59,45.588116
142.541,703.0,11.184681,89.0,-0.084214,0.223037,0.0,2.59,45.588116
142.704,720.0,9.941939,89.0,-0.172901,0.2235,0.0,2.59,45.588116
142.879,782.0,9.941939,89.0,-0.085471,0.224002,0.0,2.59,45.588116
143.053,810.0,8.077825,89.0,-0.208073,0.224354,0.0,2.59,45.588116
143.211,821.0,8.077825,89.0,-0.211307,0.224744,0.0,2.59,45.588116
143.373,821.0,8.077825,89.0,-0.126993,0.225089,0.0,2.59,45.588116
143.548,835.0,6.835083,89.0,-0.211703,0.225425,0.0,2.59,45.588116
143.715,845.0,6.835083,89.0,-0.085554,0.225778,0.0,2.59,45.588116
143.903,838.0,6.835083,89.0,-0.081835,0.226114,0.0,2.59,45.588116
144.076,841.0,6.213712,89.0,-0.120906,0.226419,0.0,2.59,45.588116
144.26,867.0,6.213712,89.0,-0.039808,0.226743,0.0,2.59,45.588116
144.448,1006.0,4.97097,89.0,-0.116034,0.227002,0.0,2.59,45.588116
144.637,1087.0,4.97097,89.0,-0.115746,0.227263,0.0,2.59,45.588116
144.86,1159.0,4.97097,89.0,-0.072219,0.227565,0.0,2.59,45.588116
145.108,1276.0,4.97097,89.0,-0.066827,0.227901,0.0,2.59,45.588116
145.275,1492.0,4.97097,89.0,0.0,0.228135,0.0,2.59,45.588116
145.439,1649.0,4.97097,89.0,0.0,0.228361,0.0,2.59,45.588116
145.612,1650.0,4.97097,89.0,0.0,0.228607,0.0,2.59,45.588116
145.792,1530.0,4.97097,89.0,0.0,0.228834,0.0,2.59,45.588116
145.945,1432.0,6.213712,89.0,0.084634,0.229106,0.0,2.59,45.588116
146.097,1376.0,6.213712,89.0,0.086191,0.229363,0.0,2.59,45.588116
146.249,1350.0,6.213712,89.0,0.088883,0.229629,0.0,2.59,45.588116
146.405,1322.0,7.456454,89.0,0.184841,0.229951,0.0,2.59,45.588116
146.583,1301.0,7.456454,88.0,0.088709,0.230327,0.0,2.59,45.588116
146.746,1261.0,7.456454,88.0,0.087289,0.230665,0.0,2.59,45.588116
146.909,1210.0,7.456454,88.0,0.085841,0.231012,0.0,2.59,45.588116
147.073,1217.0,7.456454,88.0,0.0,0.23137,0.0,2.59,45.588116
147.232,1329.0,7.456454,88.0,0.0,0.231679,0.0,2.59,45.588116
147.427,1782.0,7.456454,88.0,0.0,0.232077,0.0,2.59,45.588116
147.589,1927.0,7.456454,88.0,0.0,0.232411,0.0,2.59,45.588116
147.736,2007.0,7.456454,88.0,0.0,0.232712,0.0,2.59,45.588116
147.913,2072.0,8.699197,88.0,0.083276,0.23313,0.0,2.59,45.588116
148.084,2126.0,8.699197,88.0,0.086275,0.233534,0.0,2.59,45.588116
148.245,2199.0,8.699197,88.0,0.086315,0.233953,0.0,2.59,45.588116
148.409,2292.0,8.699197,88.0,0.084171,0.234331,0.0,2.59,45.588116
148.546,2365.0,8.699197,88.0,0.0,0.234655,0.0,2.59,45.588116
148.747,2447.0,10.56331,88.0,0.128112,0.23528,0.0,2.59,45.588116
148.924,2519.0,10.56331,88.0,0.125191,0.235781,0.0,2.59,45.588116
149.079,2409.0,10.56331,88.0,0.126724,0.236222,0.0,2.59,45.588116
149.252,2177.0,12.427424,88.0,0.24067,0.236841,0.0,2.59,45.588116
149.415,2007.0,12.427424,88.0,0.127257,0.237388,0.0,2.59,45.588116
149.582,1961.0,12.427424,88.0,0.129156,0.237951,0.0,2.59,45.588116
149.751,1969.0,13.670166,88.0,0.210872,0.23859,0.0,2.59,45.588116
149.935,1973.0,13.670166,88.0,0.082897,0.23931,0.0,2.59,45.588116
150.092,1989.0,13.670166,88.0,0.083704,0.239897,0.0,2.59,45.588116
150.253,1989.0,15.53428,88.0,0.211025,0.240627,0.0,2.59,45.588116
150.416,2027.0,15.53428,88.0,0.1279,0.241264,0.0,2.59,45.588116
150.587,2046.0,16.777022,88.0,0.217188,0.242095,0.0,2.59,45.588116
150.765,2058.0,16.777022,88.0,0.210302,0.242902,0.0,2.59,45.588116
150.924,2057.0,16.777022,88.0,0.084434,0.243661,0.0,2.59,45.588116
151.09,2036.0,18.019765,88.0,0.168078,0.244516,0.0,2.59,45.588116
151.268,2014.0,18.019765,88.0,0.083174,0.245378,0.0,2.59,45.588116
151.425,2017.0,18.019765,89.0,0.085893,0.246251,0.0,2.59,45.588116
151.596,2067.0,18.019765,89.0,0.084234,0.247035,0.0,2.59,45.588116
151.761,2099.0,18.019765,89.0,0.0,0.247878,0.0,2.59,45.588116
151.92,2117.0,18.019765,89.0,0.0,0.248636,0.0,2.59,45.588116
152.092,2141.0,19.262507,89.0,0.084959,0.249567,0.0,2.59,45.588116
152.257,2175.0,19.262507,89.0,0.085764,0.250508,0.0,2.59,45.588116
152.441,2209.0,19.262507,89.0,0.083277,0.251752,0.0,2.59,45.588116
152.647,2234.0,20.505249,89.0,0.155921,0.252602,0.0,2.59,45.588116
152.789,2238.0,20.505249,89.0,0.081244,0.253447,0.0,2.59,45.588116
152.931,2254.0,20.505249,89.0,0.083957,0.254204,0.0,2.59,45.588116
153.104,2262.0,20.505249,89.0,0.08543,0.255151,0.0,2.59,45.588116
153.271,2153.0,20.505249,90.0,0.0,0.256197,0.0,2.59,45.588116
153.433,1966.0,21.747992,90.0,0.087983,0.257132,0.0,2.59,45.588116
153.608,1865.0,21.747992,90.0,0.083736,0.258156,0.0,2.59,45.588116
153.769,1903.0,21.747992,90.0,0.085256,0.259315,0.0,2.59,45.588116
153.943,1967.0,22.990734,90.0,0.168568,0.260384,0.0,2.59,45.588116
154.128,1994.0,22.990734,90.0,0.081552,0.261508,0.0,2.59,45.588116
154.293,2003.0,22.990734,90.0,0.08274,0.262502,0.0,2.59,45.588116
154.434,2007.0,24.233476,90.0,0.170353,0.263472,0.0,2.59,45.588116
154.6,2011.0,24.233476,90.0,0.086234,0.264586,0.0,2.59,45.588116
154.78,2007.0,24.233476,90.0,0.086805,0.265768,0.0,2.59,45.588116
154.94,1964.0,24.233476,90.0,0.087504,0.266874,0.0,2.59,45.588116
155.095,1696.0,24.233476,90.0,0.0,0.267862,0.0,2.59,45.588116
155.267,1689.0,24.233476,90.0,0.0,0.269078,0.0,2.59,45.588116
155.457,1671.0,25.476219,90.0,0.083721,0.270411,0.0,2.59,45.588116
155.611,1674.0,25.476219,90.0,0.084436,0.271463,0.0,2.59,45.588116
155.772,1681.0,25.476219,90.0,0.083683,0.272653,0.0,2.59,45.588116
155.961,1691.0,25.476219,90.0,0.081621,0.273952,0.0,2.59,45.588116
156.117,1700.0,25.476219,90.0,0.0,0.27505,0.0,2.59,45.588116
156.281,1731.0,26.718961,90.0,0.084554,0.276525,0.0,2.59,45.588116
156.454,1735.0,26.718961,90.0,0.083121,0.277652,0.0,2.59,45.588116
156.622,1745.0,26.718961,90.0,0.085766,0.278815,0.0,2.59,45.588116
156.793,1758.0,27.961704,90.0,0.167578,0.280154,0.0,2.59,45.588116
156.957,1768.0,27.961704,90.0,0.083827,0.281469,0.0,2.59,45.588116
157.125,1782.0,27.961704,90.0,0.084398,0.282751,0.0,2.59,45.588116
157.288,1791.0,29.204446,90.0,0.170146,0.283961,0.0,2.59,45.588116
157.459,1800.0,29.204446,90.0,0.085117,0.285451,0.0,2.59,45.588116
157.659,1814.0,29.204446,90.0,0.080664,0.287032,0.0,2.59,45.588116
157.805,1818.0,28.583075,90.0,0.041665,0.288197,0.0,2.59,45.588116
157.957,1821.0,28.583075,90.0,-0.042308,0.289361,0.0,2.59,45.588116
158.133,1842.0,28.583075,90.0,-0.04205,0.29084,0.0,2.59,45.588116
158.3,1851.0,28.583075,90.0,-0.04421,0.292176,0.0,2.59,45.588116
158.464,1825.0,28.583075,90.0,0.0,0.293404,0.0,2.59,45.588116
158.6,1796.0,28.583075,90.0,0.0,0.294652,0.0,2.59,45.588116
158.781,1807.0,30.447188,90.0,0.131013,0.296077,0.0,2.59,45.588116
158.933,1851.0,30.447188,90.0,0.13418,0.297363,0.0,2.59,45.588116
159.136,1923.0,30.447188,90.0,0.126426,0.299064,0.0,2.59,45.588116
159.289,1937.0,30.447188,90.0,0.123395,0.300419,0.0,2.59,45.588116
159.461,1889.0,30.447188,90.0,0.0,0.30183,0.0,2.59,45.588116
159.641,1794.0,30.447188,90.0,0.0,0.303313,0.0,2.59,45.588116
159.807,1731.0,30.447188,90.0,0.0,0.304725,0.0,2.59,45.588116
159.973,1697.0,30.447188,90.0,0.0,0.306183,0.0,2.59,45.588116
160.142,1669.0,31.689931,90.0,0.083127,0.30767,0.0,2.59,45.588116
160.305,1560.0,31.689931,90.0,0.085358,0.309081,0.0,2.59,45.588116
160.481,1450.0,31.689931,90.0,0.084109,0.310673,0.0,2.59,45.588116
160.64,1416.0,31.689931,90.0,0.08503,0.312033,0.0,2.59,45.588116
160.812,1394.0,31.689931,90.0,0.0,0.313536,0.0,2.59,45.588116
160.967,1385.0,32.932673,90.0,0.08555,0.314899,0.0,2.59,45.588116
161.152,1379.0,32.932673,90.0,0.084434,0.316652,0.0,2.59,45.588116
161.316,1367.0,32.932673,90.0,0.083755,0.31809,0.0,2.59,45.588116
161.504,1373.0,32.311302,90.0,0.040974,0.319737,0.0,2.59,45.588116
161.653,1370.0,32.311302,90.0,-0.041284,0.321127,0.0,2.59,45.588116
161.816,1369.0,32.311302,90.0,-0.042606,0.322671,0.0,2.59,45.588116
161.989,1369.0,31.689931,90.0,-0.084234,0.324152,0.0,2.59,45.588116
162.146,1387.0,31.689931,90.0,-0.044134,0.325547,0.0,2.59,45.588116
162.324,1391.0,31.689931,90.0,-0.042262,0.327092,0.0,2.59,45.588116
162.496,1378.0,32.932673,90.0,-0.042262,0.328693,0.0,2.59,45.588116
162.656,1363.0,32.932673,90.0,0.084864,0.33012,0.0,2.59,45.588116
162.816,1340.0,32.932673,90.0,0.084472,0.33157,0.0,2.59,45.588116
162.988,1325.0,32.311302,90.0,0.042607,0.333047,0.0,2.59,45.588116
163.16,1310.0,32.311302,90.0,-0.042666,0.334682,0.0,2.59,45.588116
163.321,1326.0,32.311302,90.0,-0.042595,0.336138,0.0,2.59,45.588116
163.488,1310.0,32.311302,90.0,-0.042174,0.337622,0.0,2.59,45.588116
163.651,1303.0,32.311302,90.0,0.0,0.339096,0.0,2.59,45.588116
163.832,1304.0,32.311302,89.0,0.0,0.340736,0.0,2.59,45.588116
164.011,1301.0,32.311302,90.0,0.0,0.342369,0.0,2.59,45.588116
164.188,1303.0,32.311302,90.0,0.0,0.343989,0.0,2.59,45.588116
164.341,1342.0,31.689931,90.0,-0.041037,0.345931,0.0,2.59,45.588116
164.573,1406.0,31.689931,90.0,-0.038261,0.347409,0.0,2.59,45.588116
164.735,1387.0,31.689931,90.0,-0.039133,0.348777,0.0,2.59,45.588116
164.899,1373.0,31.689931,90.0,-0.039818,0.350213,0.0,2.59,45.588116
165.048,1359.0,31.689931,90.0,0.0,0.351495,0.0,2.59,45.588116
165.185,1344.0,31.689931,90.0,0.0,0.352626,0.0,2.59,45.588116
165.357,1321.0,31.689931,90.0,0.0,0.354203,0.0,2.59,45.588116
165.513,1296.0,31.689931,90.0,0.0,0.355602,0.0,2.59,45.588116
165.672,1258.0,31.689931,89.0,0.0,0.357049,0.0,2.59,45.588116
165.837,1218.0,31.689931,89.0,0.0,0.358414,0.0,2.59,45.588116
166.005,1168.0,31.689931,89.0,0.0,0.35991,0.0,2.59,45.588116
166.187,1110.0,31.689931,89.0,0.0,0.36157,0.0,2.59,45.588116
166.364,1046.0,31.689931,89.0,0.0,0.363133,0.0,2.59,45.588116
166.525,990.0,31.689931,89.0,0.0,0.364584,0.0,2.59,45.588116
166.687,896.0,31.689931,89.0,0.0,0.365944,0.0,2.59,45.588116
166.853,876.0,31.689931,89.0,0.0,0.36738,0.0,2.59,45.588116
167.021,1009.0,31.689931,89.0,0.0,0.368881,0.0,2.59,45.588116
167.184,1107.0,31.06856,89.0,-0.042943,0.370259,0.0,2.59,45.588116
167.337,1271.0,31.06856,89.0,-0.043571,0.371568,0.0,2.59,45.588116
167.519,1371.0,31.06856,89.0,-0.042555,0.373179,0.0,2.59,45.588116
167.687,1399.0,31.06856,89.0,-0.042502,0.3746,0.0,2.59,45.588116
167.852,1401.0,31.06856,89.0,0.0,0.376019,0.0,2.59,45.588116
168.016,1479.0,31.06856,89.0,0.0,0.377402,0.0,2.59,45.588116
168.204,1562.0,30.447188,89.0,-0.041331,0.379048,0.0,2.59,45.588116
168.357,1614.0,30.447188,89.0,-0.042312,0.380463,0.0,2.59,45.588116
