t,rpm,rpm_x1000,speed_mph,coolant_c,avg_speed_mph,distance_miles,accel_g
3297.8366661,2397.0,2.4,58.40889207030939,88.0,44.48642848806684,40.75004291317144,0.0
3297.9806961,2399.0,2.4,58.40889207030939,88.0,44.487023505922416,40.75232962778586,0.0
3298.0785729,2401.0,2.4,58.40889207030939,88.0,44.48743945677886,40.7539282856517,0.0
3298.1534579,2399.0,2.4,58.40889207030939,88.0,44.48775709498113,40.75514915480364,0.0
3298.2741305,2400.0,2.4,58.40889207030939,88.0,44.48829003030951,40.75719766173151,0.0
3298.3921976,2399.0,2.4,58.40889207030939,88.0,44.488773324948006,40.7590554944537,0.0
3298.4983392,2399.0,2.4,58.40889207030939,88.0,44.4892108630127,40.76073754561518,0.0
3298.5894642,2403.0,2.4,58.40889207030939,88.0,44.48958789779718,40.76218708557957,0.0
3298.6482495,2404.0,2.4,58.40889207030939,88.0,44.489871827273696,40.76327872668026,0.0
3298.7884424,2404.0,2.4,58.40889207030939,88.0,44.49043498342455,40.76544405950464,0.0
3298.8891037,2404.0,2.4,58.40889207030939,88.0,44.49085959850812,40.76707681842864,0.0
3298.9899569,2404.0,2.4,58.40889207030939,88.0,44.49128756457576,40.7687225635963,0.0
3299.069251,2404.0,2.4,58.40889207030939,88.0,44.49161470303976,40.76998064407988,0.0
3299.1641411,2406.0,2.4,58.40889207030939,88.0,44.4920245651645,40.77155693945241,0.0
3299.2897923,2407.0,2.4,58.40889207030939,88.0,44.492553007038325,40.77358941962929,0.0
3299.3338261,2406.0,2.4,58.40889207030939,88.0,44.49274536227205,40.77432928993256,0.0
3299.4970371,2406.0,2.4,58.40889207030939,88.0,44.49343226936678,40.77697155894265,0.0
3299.5890239,2409.0,2.4,58.40889207030939,88.0,44.49381017457698,40.77842532706183,0.0
3299.6173835,2432.0,2.4,58.40889207030939,88.0,44.493930709782816,40.77888903201104,0.0
3299.7606393,2514.0,2.5,58.40889207030939,88.0,44.49454674187873,40.78125906366507,0.0
3299.8455066,2514.0,2.5,58.40889207030939,88.0,44.49490936052759,40.78265424766551,0.0
3299.953685,2500.0,2.5,58.40889207030939,88.0,44.49534818691412,40.78434274002982,0.0
3300.0692551,2513.0,2.5,58.40889207030939,88.0,44.49582982116517,40.78619606877744,0.0
3300.1563926,2523.0,2.5,58.40889207030939,88.0,44.49621401716348,40.78767454710291,0.0
3300.2891607,2526.0,2.5,59.65163445478406,88.0,44.496834542055616,40.78991346018385,0.1276915973976032
3300.3977544,2533.0,2.5,59.65163445478406,88.0,44.49732048772903,40.79166692660661,0.1275721784049881
3300.4820756,2532.0,2.5,59.65163445478406,88.0,44.49770595611754,40.79305791490163,0.1372288942070367
3300.6734178,2532.0,2.5,59.030263262546725,88.0,44.4985831507056,40.79626146714611,-0.0737148392586578
3300.7926076,2533.0,2.5,59.030263262546725,88.0,44.499107430392456,40.79821406035593,-0.0717366615250883
3300.9923741,2532.0,2.5,59.030263262546725,88.0,44.4999849214508,40.80148244633253,-0.0724807186710382
3301.0968842,2532.0,2.5,59.030263262546725,88.0,44.50042790863736,40.80313258815015,0.0
3301.1644743,2529.0,2.5,59.030263262546725,88.0,44.50074079709748,40.80429816857367,0.0
3301.2578282,2521.0,2.5,59.030263262546725,88.0,44.50114074810305,40.80578814980895,0.0
3301.3398823,2517.0,2.5,59.030263262546725,88.0,44.50149861026688,40.8071214024158,0.0
3301.484457,2513.0,2.5,59.030263262546725,88.0,44.50214092909958,40.80951459259143,0.0
3301.5192369,2509.0,2.5,59.030263262546725,88.0,44.502297178163815,40.8100967867615,0.0
3301.6730505,2507.0,2.5,58.40889207030939,88.0,44.502942306088855,40.8125816892366,-0.150193142184105
3301.7683923,2511.0,2.5,58.40889207030939,88.0,44.503344195838345,40.81412980394117,0.0
3301.8524927,2481.0,2.5,58.40889207030939,88.0,44.50370015877092,40.81550107923512,0.0
3301.964613,2420.0,2.4,58.40889207030939,88.0,44.50415937136325,40.8172702066974,0.0
3302.0760065,2394.0,2.4,58.40889207030939,88.0,44.50463444350003,40.8191005564134,0.0
3302.1983021,2397.0,2.4,58.40889207030939,88.0,44.50516663518399,40.82115112387719,0.0
3302.261445,2389.0,2.4,58.40889207030939,88.0,44.50542410351599,40.82214322162357,0.0
3302.3092722,2389.0,2.4,58.40889207030939,88.0,44.5056310682581,40.8229407415033,0.0
3302.4927268,2417.0,2.4,58.40889207030939,88.0,44.506400610696254,40.82590631184335,0.0
3302.5293346,2453.0,2.5,58.40889207030939,88.0,44.50654979282744,40.82648125003763,0.0
3302.6692392,2511.0,2.5,58.40889207030939,88.0,44.507132486011486,40.82872702975354,0.0
3302.7986027,2503.0,2.5,58.40889207030939,88.0,44.507691859593855,40.83088310963591,0.0
3302.8343495,2506.0,2.5,58.40889207030939,88.0,44.50783035452134,40.83141695879709,0.0
3302.9732752,2526.0,2.5,58.40889207030939,88.0,44.50840900057436,40.83364755057858,0.0
3303.0893344,2536.0,2.5,58.40889207030939,88.0,44.50891294935818,40.83559034714662,0.0
3303.2568943,2543.0,2.5,58.40889207030939,88.0,44.50960980846526,40.838277073435926,0.0
3303.3314293,2546.0,2.5,58.40889207030939,88.0,44.50992587168879,40.83949573765218,0.0
3303.4502776,2549.0,2.5,58.40889207030939,88.0,44.51042603944296,40.84142437817624,0.0
3303.5334968,2550.0,2.6,58.40889207030939,88.0,44.51077761141492,40.84278011832736,0.0
3303.6411979,2550.0,2.6,58.40889207030939,88.0,44.511233879580736,40.84453969269086,0.0
3303.7506883,2549.0,2.5,58.40889207030939,88.0,44.511688258828336,40.846292097362856,0.0
3303.8370745,2540.0,2.5,58.40889207030939,88.0,44.51205154312789,40.84769325853992,0.0
3303.9484834,2540.0,2.5,58.40889207030939,88.0,44.5125092528401,40.84945871597682,0.0
3304.0300861,2540.0,2.5,57.78752087807206,88.0,44.51285162735366,40.85082649522932,-0.0728370201106642
3304.1490173,2536.0,2.5,57.78752087807206,88.0,44.51333528270321,40.85275880879932,-0.0711106908121126
3304.2569275,2501.0,2.5,57.78752087807206,88.0,44.5137580943231,40.85444815313259,-0.0674651612838255
3304.3377847,2486.0,2.5,57.78752087807206,88.0,44.51409357115272,40.855788627781465,-0.0727597117207109
3304.4890925,2425.0,2.4,59.030263262546725,88.0,44.51475179208433,40.858245429624674,0.1665834518982743
3304.5984215,2397.0,2.4,59.030263262546725,88.0,44.51522821584659,40.86002381468923,0.2173557253657043
3304.6930706,2397.0,2.4,59.030263262546725,88.0,44.515641714424106,40.86156740852139,0.0
